GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
ARSK	2.3084880962229066	0.020972004161642813	NA	NA	NA	NA	NA	NA	2.31155187793326	1.00132718107378	0.0209720041616429	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DQX1	-2.3054190800685377	0.021143113923527	NA	NA	NA	-0.929232	0.522744	0.0754687	-1.01904134806321	0.687264163546867	0.138140686477038	NA	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RAB25	-2.2938267922322244	0.021800449821477802	NA	NA	NA	-1.1514	0.6635	0.0826789	-0.778676501555712	0.516152173668434	0.131396410925723	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MFSD12	2.29054466064961	0.02198976272449131	NA	NA	NA	NA	NA	NA	0.800581602342718	0.349515823068767	0.0219897627244912	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UNC5D	2.2902025713959375	0.022009576445862548	NA	NA	NA	NA	NA	NA	2.31649713062262	1.01148132464573	0.0220095764458622	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR6X1	2.2839341449028843	0.022375401556909195	NA	NA	NA	NA	NA	NA	1.71584180924436	0.751265886134961	0.0223754015569094	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PML	2.28303557342112	0.022428273007032366	NA	NA	NA	NA	NA	NA	1.67930400493831	0.735557528970904	0.022428273007032	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LAT2	2.282935052709548	0.02243419433931224	NA	NA	NA	NA	NA	NA	2.122247742632	0.929613718144617	0.0224341943393123	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLA2G6	2.2819548315493208	0.022492007103145393	NA	NA	NA	NA	NA	NA	1.49450811843067	0.654924496211865	0.0224920071031453	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ECD	2.2804630392101792	0.022580240498363276	1.7111	1.01506	0.0918517	NA	NA	NA	0.882518342440177	0.573306360345668	0.123719215446128	2.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VPS13B	2.2720797694091073	0.023081692777741327	NA	NA	NA	1.133	0.862365	0.188902	0.752545182096872	0.396206285232471	0.0575148999140471	NA	3.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR8B4	2.2593926063145147	0.023858973919624667	NA	NA	NA	NA	NA	NA	2.31585144258527	1.02498850182698	0.0238589739196252	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FASTKD1	-2.2576936264242327	0.023964766873823994	NA	NA	NA	NA	NA	NA	-0.402652893384012	0.178347003628539	0.0239647668738239	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHF19	2.251645350412216	0.024344692751263795	NA	NA	NA	NA	NA	NA	3.9514654196499	1.75492353577196	0.0243446927512639	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TCIRG1	2.2498713790673657	0.024457111258852023	NA	NA	NA	0.924318	0.896015	0.302266	0.97523320353881	0.453552332283795	0.0315385302652142	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GJB2	-2.2490462074421353	0.024509556401771992	-0.407721	0.31049	0.189132	NA	NA	NA	-0.920520646643005	0.492921750748909	0.061834831894728	5.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PATJ	-2.246130844518872	0.024695628194966346	NA	NA	NA	-1.84537	1.26194	0.143652	-1.17605973046104	0.686076807155866	0.0864955151708438	NA	2.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ATP8B2	2.245567490489234	0.024731724760268133	NA	NA	NA	NA	NA	NA	0.567896406460643	0.25289661026261	0.0247317247602684	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM98A	2.2422036026695276	0.024948216425730686	NA	NA	NA	NA	NA	NA	2.43855497527881	1.08757071497678	0.0249482164257314	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SELO	2.240617685453368	0.02505085013566176	NA	NA	NA	NA	NA	NA	0.7461387225118	0.33300581681378	0.0250508501356619	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC6A12	2.2389889738699815	0.02515663359361347	NA	NA	NA	NA	NA	NA	3.63241835472717	1.62234758505698	0.0251566335936136	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GFM2	2.234482791666993	0.025451323572685428	NA	NA	NA	NA	NA	NA	1.71030565984393	0.765414558671982	0.0254513235726858	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM236	2.2332330277750234	0.025533581375537642	NA	NA	NA	NA	NA	NA	1.5237245964573	0.682295388571873	0.0255335813755377	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC25A26	2.228349739708073	0.02585720188286193	2.01842	0.772606	0.00898884	NA	NA	NA	0.467718285507857	0.867945999233256	0.589970019604729	6.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CETN3	2.2264783512442823	0.025982157484679674	NA	NA	NA	NA	NA	NA	1.38074031309777	0.620145402413697	0.0259821574846793	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHRNE	2.216928665413487	0.026627966552538872	0.81768	0.35	0.0194792	NA	NA	NA	0.395583538017199	0.495109440612299	0.42430084117751	9.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IPO4	2.2146172765575773	0.026786345164910495	0.476381	1.16553	0.682742	NA	NA	NA	1.86562096211412	0.685079801155785	0.0064649577609478	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USB1	2.2122292912745256	0.02695082591926464	NA	NA	NA	NA	NA	NA	3.68120442328765	1.66402480873346	0.0269508259192649	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FER1L6-AS1	2.2060484931589546	0.02738060451752104	2.04641	0.927636	0.0273809	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RBMXL1	2.2014843197831153	0.02770175554581955	NA	NA	NA	NA	NA	NA	3.68775756578252	1.67512324872967	0.0277017555458193	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRPM2	2.2002834936936844	0.027786787651548062	0.27209	0.30346	0.369918	0.578397	0.301842	0.0553363	0.262138236676053	0.262623345348955	0.318205253216875	19.0	6.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PHACTR2	2.1972629466095888	0.02800167233235783	NA	NA	NA	NA	NA	NA	2.62873310998779	1.19636710483102	0.0280016723323575	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DLK1	2.195059556424005	0.028159325857465133	NA	NA	NA	NA	NA	NA	2.07245439048171	0.944144947874657	0.0281593258574653	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCNAB3	-2.1941010479840735	0.0282281459544644	NA	NA	NA	-2.09021	1.11216	0.0601877	-0.876177918975411	0.7161167769974	0.221136137969062	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C1orf94	2.1937145342546236	0.028255938292237402	0.833656	0.875599	0.341047	NA	NA	NA	1.1772512690261	0.547486687896851	0.0315328432973661	5.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SYNE4	-2.1932837756633212	0.028286939842931187	-0.474283	0.75359	0.52911	-1.06676	0.565646	0.059306	-0.620218630088436	0.483186973886379	0.199282072630315	5.0	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRT9	2.191116869384438	0.02844333627519644	NA	NA	NA	NA	NA	NA	1.28061650600116	0.58445832985665	0.0284433362751969	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MEI1	2.1908147586136004	0.028465200173640622	NA	NA	NA	0.306711	1.54351	0.84249	1.82844058953167	0.630590286463775	0.0037367506235431	NA	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SIRT4	2.1859844154188335	0.028816745534996864	NA	NA	NA	NA	NA	NA	3.822790423853	1.74877295413863	0.0288167455349966	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYO19	2.181669780174406	0.02913391278660546	NA	NA	NA	0.708256	0.512922	0.167333	0.925880309659043	0.54319088975228	0.0882837855359073	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-385D13.1	-2.181334642811679	0.02915867386996652	NA	NA	NA	NA	NA	NA	-0.691538123229155	0.317025232927022	0.0291586738699667	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FOXD4L5	2.1722287943580336	0.02983840981791127	NA	NA	NA	NA	NA	NA	2.2262272794608	1.02485856243275	0.0298384098179103	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCTD19	2.169009349185065	0.030081974121975934	NA	NA	NA	NA	NA	NA	1.05195536336583	0.484993466607725	0.0300819741219754	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KRT76	-2.1631495954900593	0.030529675587729545	NA	NA	NA	NA	NA	NA	-0.376319858954646	0.17396848546177	0.0305296755877296	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREB3L3	2.152381600925203	0.03136731161294823	0.0683942	0.419212	0.870401	NA	NA	NA	0.8846064227336	0.307072075116591	0.0039669517121795	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP4-816N1.8	2.152291177835928	0.031374428228931446	NA	NA	NA	NA	NA	NA	0.634273758836472	0.294697002602695	0.0313744282289313	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RXFP2	2.1494447283771283	0.03159916303972131	NA	NA	NA	NA	NA	NA	1.56987763726274	0.730364273403777	0.031599163039721	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SDF2	2.1455402935035193	0.03190967338916309	NA	NA	NA	NA	NA	NA	1.8317705812068	0.853757250214884	0.0319096733891634	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EVI5	-2.1436240493238765	0.03206302221685534	NA	NA	NA	NA	NA	NA	-1.4599349810808	0.681059247091989	0.032063022216855	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC158	2.140033967656066	0.0323520217443138	1.34957	0.548656	0.0139024	0.106131	0.550899	0.847233	0.571330264312326	0.541944632024898	0.291781027746948	11.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CC2D2B	2.139974856275209	0.03235679879183189	0.866587	0.545887	0.112403	1.12678	0.827913	0.173516	0.164308771700981	0.21674544663111	0.448407556432294	11.0	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ECHDC1	2.134246116999433	0.032822639465231285	NA	NA	NA	NA	NA	NA	1.54793515827678	0.725284279984093	0.0328226394652318	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC10A2	2.132933415629544	0.03293018869179911	NA	NA	NA	0.653707	0.660664	0.322434	0.983075692600026	0.485001558148941	0.04266715006835	NA	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP2	2.1320752895985793	0.03300065765165853	1.76729	0.828906	0.0330007	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RASA2	2.121885318373764	0.033847369631579284	NA	NA	NA	NA	NA	NA	1.98370569262379	0.934878843567344	0.0338473696315796	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CES4A	2.119746767339782	0.034027406699367685	NA	NA	NA	NA	NA	NA	1.34691598905479	0.635413630442814	0.0340274066993683	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZSCAN31	-2.1165268509654656	0.034300024018356474	NA	NA	NA	-1.72334	1.23324	0.162289	-2.3226052800305	1.45543742971614	0.110530656010693	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ST20	2.114856475078701	0.03444218177553321	NA	NA	NA	NA	NA	NA	0.609554202188685	0.288224855620995	0.0344421817755334	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPATA21	2.1148433010663674	0.034443304950817405	NA	NA	NA	NA	NA	NA	1.35580840503665	0.641091661189749	0.0344433049508167	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAPN3	2.1137802148807423	0.03453404357923519	NA	NA	NA	NA	NA	NA	0.90963608437945	0.430336171176042	0.0345340435792352	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR5B17	2.1118218314268593	0.03470173403634369	NA	NA	NA	NA	NA	NA	2.11552872652895	1.00175530674365	0.0347017340363448	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBBX	2.11066145285373	0.03480142148645955	NA	NA	NA	0.110972	0.280393	0.692272	0.53145070249306	0.205260448998222	0.0096212342297936	NA	2.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RLN3	2.108755293482602	0.03496570935023992	NA	NA	NA	NA	NA	NA	1.83086182885472	0.868219197605929	0.0349657093502396	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RASSF6	2.1083396326713952	0.035001622087831814	NA	NA	NA	NA	NA	NA	1.16874017742116	0.554341510879011	0.0350016220878325	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCAS4	2.1079168095879766	0.035038185944278454	1.10253	0.715606	0.123391	0.956681	0.791909	0.227021	0.680289742612597	0.753987939410745	0.366921174565869	4.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBTB45	2.102099262514454	0.03554458148078154	1.19888	1.22679	0.328446	NA	NA	NA	2.27396413217516	1.13950737596566	0.0459809964623773	3.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BLM	2.100448344783078	0.03568942005621088	0.248988	0.564676	0.659257	0.982465	0.603184	0.103356	0.604248358448257	0.385277581930462	0.116800524767547	13.0	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SH3BP2	2.092871901448736	0.03636059114828858	NA	NA	NA	NA	NA	NA	1.43409684941876	0.685229157324939	0.0363605911482887	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBXO4	2.085941576217303	0.03698391558260298	NA	NA	NA	NA	NA	NA	1.7367742764968	0.832609262070661	0.0369839155826026	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ENTPD1-AS1	2.0848849950295794	0.0370797410220546	0.866587	0.545887	0.112403	1.12678	0.827913	0.173516	NA	NA	NA	11.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTHFS	2.084552169442904	0.03710997001418743	NA	NA	NA	1.09216	1.26909	0.389468	1.64811662356907	0.789548411691436	0.0368504741273309	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CGNL1	2.0790556070742916	0.037612239741874706	2.27938	0.921309	0.0133586	NA	NA	NA	0.35986365007886	0.771971478632271	0.64109965677824	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KLHL30	-2.078355127978523	0.037676662389096165	NA	NA	NA	NA	NA	NA	-1.80675528973377	0.869319812293619	0.0376766623890958	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OASL	-2.077016678948687	0.037800019849209436	NA	NA	NA	-1.4061	1.10436	0.202941	-1.13098717511035	0.679631175119325	0.0960886438743263	NA	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STUB1	2.0763675141174476	0.03785997341357433	2.57019	1.23783	0.0378607	NA	NA	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM71A	2.0737737078722978	0.03810033207307554	NA	NA	NA	NA	NA	NA	0.352609233270544	0.170032647213144	0.0381003320730757	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NADK2	2.068420823917956	0.03860046873439688	1.90394	0.92048	0.0386002	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HAUS8	2.068167542860483	0.03862427117240708	NA	NA	NA	NA	NA	NA	1.73637177035598	0.839570167489624	0.0386242711724073	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYLK2	2.065920113155358	0.038836023374207815	NA	NA	NA	NA	NA	NA	3.47279215308344	1.68099053345258	0.038836023374207	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRIMPOL	2.065373483192535	0.038887675555628554	2.33488	1.23962	0.0596268	1.7261	1.24037	0.164042	0.236724383665788	0.783373206807129	0.762510307389208	2.0	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHAC2	2.063246016234399	0.039089260170974374	NA	NA	NA	NA	NA	NA	0.852371702588877	0.413121700409013	0.0390892601709746	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MON1A	2.0622197488285616	0.039186819328620705	NA	NA	NA	NA	NA	NA	2.06714857737377	1.00239005981201	0.0391868193286208	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
THBS4	2.0614822171631975	0.039257058279036104	2.67938	1.15913	0.0208022	NA	NA	NA	0.376010476008703	0.622706993350435	0.545955270693447	4.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MSR1	-2.0596805126034186	0.03942909359466845	NA	NA	NA	-1.66772	0.719022	0.0203717	-0.956504182972083	1.61190518506386	0.552913635771633	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HPF1	2.0573243299123924	0.03965503854154581	NA	NA	NA	NA	NA	NA	0.73709352363106	0.358277745960671	0.0396550385415458	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZBED6	2.0536487460751376	0.040009700559946536	0.857315	1.15675	0.458606	NA	NA	NA	3.63806883516949	1.6818331742344	0.0305291231177299	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
