GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NR1I2	3.8330509785769618	0.0001265637124013087	0.33651	0.162505	0.0383807	0.767776	0.435671	0.0780211	80.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CREBBP	-3.82278085843193	0.00013195504457153383	-0.0457088	0.0529433	0.387943	-0.43181	0.14591	0.00308211	323.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL42	3.819807466278614	0.00013355588352816224	0.818982	0.214404	0.00013356	NA	NA	NA	28.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC6B	3.819393252035354	0.0001337803382286856	0.454586	0.21046	0.0307752	0.694438	0.41848	0.0970293	33.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LINGO3	-3.8182235697157	0.00013441608691023354	-0.0765292	0.0664537	0.249478	-0.444902	0.166842	0.00766219	123.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FLNC-AS1	3.806113085159282	0.00014116785569980332	0.159563	0.0738856	0.0308041	0.222843	0.135342	0.0996567	147.0	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TWF2	3.80483242080483	0.00014190022702483576	0.381218	0.161781	0.018454	0.718344	0.49594	0.147492	74.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD29	-3.800863029289229	0.0001441929958159361	-0.365151	0.198864	0.0663308	-1.01467	0.516456	0.0494504	62.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL6A5	3.798298557665018	0.00014569276762339047	0.0868718	0.0435687	0.0461627	0.15824	0.087697	0.0711688	262.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CFAP97	3.783321218139836	0.00015474949145563555	0.184523	0.109176	0.0909991	0.396155	0.18926	0.0363333	70.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JCAD	-3.7800951711000783	0.00015676842378273574	-0.180452	0.11676	0.122228	-0.545124	0.243947	0.0254438	107.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIPEP	3.7709094129247545	0.00016265371372029027	0.201387	0.0927626	0.0299314	0.315913	0.197456	0.109617	130.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDAC3	-3.767739290450326	0.00016473260901729366	-0.547135	0.31937	0.0866813	-1.69939	0.827127	0.0399209	50.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CARF	-3.76391307085965	0.00016727505300733795	-0.385234	0.0967633	6.85669e-05	0.0643887	0.296331	0.827985	93.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM184A	3.763016900155756	0.0001678758523046338	0.137588	0.0743692	0.0643029	0.320092	0.167329	0.0557555	144.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LHX9	-3.7509947928699754	0.0001761343580493653	-0.18884	0.0892733	0.0344039	-0.767925	0.46948	0.101904	95.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPA9	-3.7408909695029635	0.00018336906046505604	-0.261633	0.166626	0.116374	-0.900888	0.41502	0.0299531	103.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VIL1	3.7268270902460396	0.00019390538438832832	0.195856	0.0977507	0.04511	0.332867	0.193168	0.0848517	130.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GLCCI1	3.725305191806052	0.00019507905868826125	0.21465	0.122792	0.0804506	0.942386	0.47662	0.0480161	94.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C10orf90	3.724415174203915	0.00019576852228553933	0.159784	0.090407	0.0771629	0.369544	0.188829	0.050344	70.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NIPSNAP1	3.7193989672486554	0.00019969740599160444	0.319499	0.165804	0.0539835	0.747614	0.417095	0.0730638	41.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPER1	-3.700271355306179	0.00021536904988726625	-0.363266	0.192433	0.0590591	-0.914207	0.504385	0.0699058	60.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL8	3.6997474347118464	0.00021581413674329308	0.266932	0.122126	0.0288365	0.484327	0.319891	0.130017	72.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCC1	-3.694146910900264	0.0002206262263205807	-0.174271	0.0751371	0.0203749	-0.202478	0.147281	0.169203	256.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDP1	-3.6907822315876357	0.00022356547864862725	-0.438254	0.238356	0.0659666	-2.12517	1.14742	0.064007	84.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDH15	-3.6902482295858734	0.0002240353281014535	-0.377114	0.142117	0.00796518	-0.289553	0.279302	0.299874	153.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIMC1	3.6888604566759584	0.00022526071858114966	0.159254	0.103736	0.12474	0.533293	0.24762	0.0312656	109.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDKL1	3.6843422975739735	0.0002292939359481997	0.206696	0.157375	0.189047	1.08773	0.458775	0.0177422	63.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CKAP2	-3.6763671657631027	0.0002365789536737163	-0.260602	0.105831	0.0137997	-0.156789	0.129158	0.224776	67.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAF7	-3.6678104333001165	0.000244636445593254	-0.232551	0.124377	0.0615215	-0.478542	0.26614	0.0721639	99.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IRS1	3.666163916265244	0.00024621613781420547	0.14992	0.0787548	0.0569589	0.343643	0.194971	0.0779792	250.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AATF	-3.665075528608014	0.00024726560013019883	-0.19014	0.120199	0.113678	-0.656843	0.315305	0.0372331	90.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCR2	-3.659581142291616	0.0002526278413321874	-0.423324	0.244677	0.083606	-1.68428	0.872934	0.0536748	35.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL31RA	3.6557480220224963	0.0002564331441405827	0.428699	0.161268	0.0078537	0.385513	0.3865	0.318548	63.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHRNB3	3.6556286390605384	0.000256552519384521	0.232321	0.15333	0.129731	0.896788	0.41897	0.0323176	59.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EMP1	3.6454168192092613	0.0002669587554105879	0.390462	0.125207	0.00181759	0.123769	0.234907	0.598273	19.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDT1	-3.6421298800161894	0.0002703915824679237	-0.252091	0.0971842	0.00948792	-0.345329	0.329456	0.294556	43.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBE2V1	3.6418449215977775	0.0002706911294049804	0.259072	0.112738	0.0215612	0.77487	0.576607	0.178998	32.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAPTM4B	3.6379977698481936	0.00027476580383025263	0.15472	0.0883927	0.0800544	0.281885	0.149333	0.0590763	55.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM26	3.633587163281518	0.00027950796333670226	0.544104	0.199803	0.00646516	0.732573	0.804685	0.36262	47.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECM2	3.6271703582488506	0.00028654424729637095	0.127582	0.0710876	0.0726994	0.279596	0.15258	0.0668838	81.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BARD1	-3.6196380498205163	0.00029501538774396756	-0.141749	0.0669459	0.0342284	-0.269817	0.179606	0.133027	94.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NTMT1	3.6166195881434042	0.00029847545409046573	0.154085	0.17889	0.389053	1.4659	0.532033	0.00586415	83.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZHX2	3.6146905167634307	0.0003007066189463624	0.169682	0.0931453	0.0685017	0.390205	0.217627	0.0729733	116.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRMDA	-3.604394951776417	0.0003128809642715464	-0.187993	0.145127	0.195194	-1.66463	0.720923	0.0209419	60.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OBI1	3.601289915573309	0.00031664223670422865	0.156387	0.0863216	0.0700356	0.404615	0.226091	0.0735165	133.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C20orf85	3.5979861617647675	0.00032069067701850413	0.189108	0.119138	0.112444	0.535415	0.266285	0.0443588	28.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM128	-3.5906256273558856	0.0003298851812576546	-0.772581	0.42724	0.0705584	-0.314647	0.176538	0.0746975	25.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ITPK1	-3.58757540601255	0.0003337672237571187	-0.250888	0.130384	0.0543261	-0.487535	0.293104	0.0962425	95.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CDK12	3.586502148896736	0.00033514330386900064	0.21778	0.07326	0.00295188	0.127375	0.207518	0.539346	189.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACTL6B	3.586233258847672	0.00033548889275052227	0.167759	0.191573	0.381198	1.05182	0.388048	0.00671719	50.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
L3MBTL3	-3.584389326679493	0.00033786779088567395	-0.130631	0.176736	0.459829	-1.84931	0.649962	0.00443758	91.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HAUS4	3.582385875818313	0.00034047037197824063	0.407653	0.202438	0.0440396	0.801409	0.510885	0.116725	54.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC2A4	3.5797684995213714	0.00034389873465013725	0.118209	0.134218	0.378467	0.777171	0.287943	0.00695391	85.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INTS10	-3.575443742758863	0.00034963435687957974	-0.0872184	0.0957299	0.362248	-0.650918	0.244306	0.00771359	126.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGA9	3.5717672627729673	0.00035458045090621266	0.0444707	0.0349621	0.203384	0.169695	0.0737869	0.0214598	986.0	130.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPC4	-3.570196894741585	0.00035671300131243214	-0.338972	0.16016	0.0343058	-1.03257	0.710286	0.146019	91.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
INSM2	3.569494858909876	0.00035767023621676163	0.341716	0.133418	0.01043	0.341776	0.338979	0.313334	67.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYHR1	3.5636911036067547	0.00036567624856546563	0.370588	0.215502	0.0854958	0.745142	0.404081	0.065177	22.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRUNE1	-3.562028666653343	0.0003680001898235976	-0.244883	0.0976671	0.0121649	-0.190966	0.181061	0.29156	53.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTX4	3.560760612427349	0.000369782093795761	0.292665	0.080429	0.000273915	-0.0129443	0.16587	0.937797	56.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C10orf105	-3.560240228896011	0.0003705156825089449	-0.103181	0.0625787	0.0991851	-0.263388	0.137797	0.0559498	93.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTER	-3.5577421329339254	0.00037405624876416497	-0.0907999	0.112033	0.417665	-0.685696	0.249592	0.00600947	67.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HTR2B	-3.557487218415023	0.0003744193134936754	-0.538109	0.231427	0.0200625	-0.527013	0.427663	0.217834	70.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPOCK2	-3.556179327138292	0.00037628727815070115	-0.01788	0.082488	0.828396	-0.602909	0.180543	0.000839552	73.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDC3	-3.555614174551352	0.0003770971362044602	-0.393133	0.14453	0.00652641	-0.285789	0.342043	0.403417	45.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCB5	3.5527862362832003	0.0003811740740205038	0.100551	0.0670646	0.13379	0.200306	0.0975451	0.0400265	235.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH3BP4	3.5520421875085546	0.000382253567724854	0.155908	0.0809465	0.0540962	0.292039	0.179608	0.103955	142.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP29	-3.55079701486562	0.00038406650489142843	-0.108234	0.107998	0.316256	-0.548107	0.215061	0.0108152	35.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF27	-3.5487436882264656	0.00038707365378566914	-0.16936	0.0941222	0.0719614	-0.313566	0.179244	0.0802246	213.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRDM9	-3.547825855693268	0.0003884249463520929	-0.186102	0.0742532	0.0121995	-0.200902	0.192895	0.297641	90.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CABYR	3.5441246449606734	0.00039391896666962547	0.321264	0.129825	0.0133388	0.280181	0.261966	0.284831	47.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPUSD1	3.543414175502358	0.0003949818486141621	0.0318425	0.123792	0.797005	0.690231	0.21004	0.00101555	88.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UPP1	3.53795004845215	0.00040324633629792354	0.235882	0.156251	0.131135	0.399647	0.197034	0.0425277	65.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LSR	3.5377806793858024	0.0004035050697610409	0.152439	0.0875855	0.0817784	0.312946	0.174118	0.0722847	132.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TREML1	3.5372067357797765	0.00040438299756544887	1.247	0.293253	2.11602e-05	-0.40182	0.561912	0.474551	22.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARSA	3.5365410588336834	0.0004054034793607079	0.305698	0.131195	0.019801	0.50334	0.417212	0.227648	88.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BAZ1A	3.534398154906083	0.0004087049081484046	0.236237	0.111855	0.0346877	0.3605	0.253444	0.15491	172.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4C46	3.53256187905427	0.00041155389816634164	0.315218	0.163918	0.0544773	0.246913	0.153406	0.107497	69.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHB13	3.5237168119950737	0.0004255387891557444	0.183316	0.0905689	0.0429648	0.283392	0.18897	0.133701	116.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPA2B1	3.5221306251908926	0.0004280931505747509	0.275093	0.168504	0.102561	1.64365	0.869854	0.058816	84.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCKDK	-3.520619573690441	0.0004305398244049249	-0.394185	0.19525	0.0435	-0.579171	0.385665	0.133162	75.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRIA4	-3.5200527309252383	0.0004314610110969195	-0.180669	0.0992108	0.0685976	-0.37984	0.223568	0.0893203	148.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFRSF17	3.5197645382403966	0.00043193006367496143	0.565513	0.187376	0.00254396	0.218925	0.436367	0.615879	29.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTYH2	-3.5191438503620875	0.0004329418913364642	-0.106097	0.114828	0.355503	-0.735806	0.283528	0.00945423	80.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBE2M	-3.5186328453947278	0.0004337765774638039	-0.229591	0.137549	0.0950863	-0.65764	0.355582	0.0643892	33.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHGB5	3.5101644141326442	0.000447829694999705	0.0442769	0.0341128	0.194302	0.160023	0.0723363	0.0269521	1072.0	141.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
